# CO cross sections
# photoabsorption   -- Photoabsorption cross section (cm2)
# photodissociation -- Photodissociation cross section (cm2)
# photoionisation   -- Photoionisation cross section (cm2)
# This version has been resampled to a uniform 0.1nm grid while maintaining a constant integrated cross section (using trapezoidal integration).
# wavelength photoabsorption photodissociation photoionisation
9.080000e+01 7.057208e-17 7.057208e-17 0.000000e+00
9.090000e+01 6.636306e-17 6.636306e-17 0.000000e+00
9.100000e+01 6.106502e-17 6.106502e-17 0.000000e+00
9.110000e+01 5.260835e-17 5.260835e-17 0.000000e+00
9.120000e+01 3.058338e-17 3.056930e-17 0.000000e+00
9.130000e+01 9.372904e-17 9.353306e-17 0.000000e+00
9.140000e+01 1.049756e-16 1.047467e-16 0.000000e+00
9.150000e+01 2.708057e-17 2.705932e-17 0.000000e+00
9.160000e+01 3.540802e-17 3.539055e-17 0.000000e+00
9.170000e+01 9.085016e-17 9.082734e-17 0.000000e+00
9.180000e+01 8.082515e-17 8.080896e-17 0.000000e+00
9.190000e+01 1.349527e-17 1.348737e-17 0.000000e+00
9.200000e+01 1.727593e-17 1.725662e-17 0.000000e+00
9.210000e+01 6.822993e-18 6.810960e-18 0.000000e+00
9.220000e+01 2.110574e-17 2.110149e-17 0.000000e+00
9.230000e+01 2.238318e-17 2.237867e-17 0.000000e+00
9.240000e+01 1.979802e-17 1.979034e-17 0.000000e+00
9.250000e+01 7.841270e-17 7.836115e-17 0.000000e+00
9.260000e+01 6.968888e-17 6.963975e-17 0.000000e+00
9.270000e+01 9.889874e-18 9.884824e-18 0.000000e+00
9.280000e+01 2.421795e-17 2.420111e-17 0.000000e+00
9.290000e+01 3.100978e-17 3.099163e-17 0.000000e+00
9.300000e+01 2.780174e-17 2.779620e-17 0.000000e+00
9.310000e+01 8.194182e-17 8.192559e-17 0.000000e+00
9.320000e+01 1.000155e-16 9.999898e-17 0.000000e+00
9.330000e+01 7.732532e-17 7.729946e-17 0.000000e+00
9.340000e+01 3.913766e-17 3.911613e-17 0.000000e+00
9.350000e+01 1.448188e-17 1.448042e-17 0.000000e+00
9.360000e+01 1.406491e-17 1.406348e-17 0.000000e+00
9.370000e+01 4.933025e-19 4.932062e-19 0.000000e+00
9.380000e+01 6.569029e-19 6.567337e-19 0.000000e+00
9.390000e+01 4.692393e-17 4.691443e-17 0.000000e+00
9.400000e+01 7.804691e-17 7.803004e-17 0.000000e+00
9.410000e+01 1.439602e-16 1.437351e-16 0.000000e+00
9.420000e+01 1.126352e-16 1.124173e-16 0.000000e+00
9.430000e+01 3.635243e-19 3.632236e-19 0.000000e+00
9.440000e+01 2.037239e-19 2.036087e-19 0.000000e+00
9.450000e+01 1.047432e-18 1.046918e-18 0.000000e+00
9.460000e+01 2.842278e-17 2.840859e-17 0.000000e+00
9.470000e+01 2.762342e-17 2.760964e-17 0.000000e+00
9.480000e+01 1.096534e-17 1.089519e-17 0.000000e+00
9.490000e+01 5.358148e-17 5.350283e-17 0.000000e+00
9.500000e+01 8.127978e-17 8.126351e-17 0.000000e+00
9.510000e+01 3.887612e-17 3.886833e-17 0.000000e+00
9.520000e+01 5.149882e-19 5.148702e-19 0.000000e+00
9.530000e+01 2.515798e-19 2.515094e-19 0.000000e+00
9.540000e+01 2.627330e-19 2.626428e-19 0.000000e+00
9.550000e+01 1.188694e-18 1.188227e-18 0.000000e+00
9.560000e+01 6.000976e-17 5.998576e-17 0.000000e+00
9.570000e+01 5.931598e-17 5.929226e-17 0.000000e+00
9.580000e+01 4.328734e-19 4.327005e-19 0.000000e+00
9.590000e+01 1.422461e-19 1.421878e-19 0.000000e+00
9.600000e+01 8.414180e-20 8.410505e-20 0.000000e+00
9.610000e+01 6.279762e-20 6.276751e-20 0.000000e+00
9.620000e+01 5.767462e-20 5.764423e-20 0.000000e+00
9.630000e+01 1.313438e-19 1.312808e-19 0.000000e+00
9.640000e+01 1.078392e-17 1.077959e-17 0.000000e+00
9.650000e+01 1.073450e-17 1.073018e-17 0.000000e+00
9.660000e+01 9.355310e-20 9.347710e-20 0.000000e+00
9.670000e+01 2.677287e-18 2.675526e-18 0.000000e+00
9.680000e+01 9.403464e-17 9.381041e-17 0.000000e+00
9.690000e+01 1.005766e-16 1.003510e-16 0.000000e+00
9.700000e+01 1.423366e-16 1.408827e-16 0.000000e+00
9.710000e+01 1.332393e-16 1.317881e-16 0.000000e+00
9.720000e+01 5.942863e-17 5.904056e-17 0.000000e+00
9.730000e+01 6.514721e-17 6.474527e-17 0.000000e+00
9.740000e+01 5.833215e-18 5.818867e-18 0.000000e+00
9.750000e+01 5.850346e-20 5.838851e-20 0.000000e+00
9.760000e+01 7.438035e-20 7.432372e-20 0.000000e+00
9.770000e+01 7.054101e-18 7.054065e-18 0.000000e+00
9.780000e+01 7.106914e-18 7.106888e-18 0.000000e+00
9.790000e+01 1.277798e-19 1.277588e-19 0.000000e+00
9.800000e+01 5.340891e-20 5.339066e-20 0.000000e+00
9.810000e+01 7.008657e-20 7.006823e-20 0.000000e+00
9.820000e+01 1.993101e-18 1.992703e-18 0.000000e+00
9.830000e+01 2.097546e-18 2.097137e-18 0.000000e+00
9.840000e+01 7.474339e-19 7.473505e-19 0.000000e+00
9.850000e+01 5.890029e-17 5.889440e-17 0.000000e+00
9.860000e+01 6.061373e-17 6.060766e-17 0.000000e+00
9.870000e+01 2.479719e-18 2.479466e-18 0.000000e+00
9.880000e+01 2.339413e-19 2.339139e-19 0.000000e+00
9.890000e+01 1.845956e-18 1.845942e-18 0.000000e+00
9.900000e+01 1.929162e-18 1.929152e-18 0.000000e+00
9.910000e+01 1.699822e-19 1.699746e-19 0.000000e+00
9.920000e+01 3.206290e-20 3.205669e-20 0.000000e+00
9.930000e+01 2.507849e-20 2.507310e-20 0.000000e+00
9.940000e+01 2.083802e-20 2.083318e-20 0.000000e+00
9.950000e+01 1.823582e-20 1.823132e-20 0.000000e+00
9.960000e+01 1.685319e-20 1.684886e-20 0.000000e+00
9.970000e+01 1.665685e-20 1.665250e-20 0.000000e+00
9.980000e+01 1.809028e-20 1.808562e-20 0.000000e+00
9.990000e+01 2.278730e-20 2.278168e-20 0.000000e+00
1.000000e+02 3.753246e-20 3.752389e-20 0.000000e+00
1.001000e+02 1.289157e-19 1.288888e-19 0.000000e+00
1.002000e+02 3.184514e-17 3.183877e-17 0.000000e+00
1.003000e+02 3.275320e-17 3.274664e-17 0.000000e+00
1.004000e+02 1.041258e-18 1.041049e-18 0.000000e+00
1.005000e+02 4.154699e-20 4.153766e-20 0.000000e+00
1.006000e+02 2.075473e-20 2.074957e-20 0.000000e+00
1.007000e+02 1.354421e-20 1.354049e-20 0.000000e+00
1.008000e+02 1.005239e-20 1.004938e-20 0.000000e+00
1.009000e+02 8.037435e-21 8.034838e-21 0.000000e+00
1.010000e+02 6.737481e-21 6.735150e-21 0.000000e+00
1.011000e+02 5.830955e-21 5.828810e-21 0.000000e+00
1.012000e+02 5.161545e-21 5.159537e-21 0.000000e+00
1.013000e+02 4.643113e-21 4.641213e-21 0.000000e+00
1.014000e+02 4.225003e-21 4.223199e-21 0.000000e+00
1.015000e+02 3.883196e-21 3.881467e-21 0.000000e+00
1.016000e+02 3.598312e-21 3.596636e-21 0.000000e+00
1.017000e+02 3.336076e-21 3.334448e-21 0.000000e+00
1.018000e+02 3.099955e-21 3.098366e-21 0.000000e+00
1.019000e+02 2.908917e-21 2.907356e-21 0.000000e+00
1.020000e+02 2.747108e-21 2.745568e-21 0.000000e+00
1.021000e+02 2.603050e-21 2.601525e-21 0.000000e+00
1.022000e+02 2.472786e-21 2.471271e-21 0.000000e+00
1.023000e+02 2.351421e-21 2.349911e-21 0.000000e+00
1.024000e+02 2.241422e-21 2.239912e-21 0.000000e+00
1.025000e+02 2.138911e-21 2.137399e-21 0.000000e+00
1.026000e+02 2.022864e-21 2.021358e-21 0.000000e+00
1.027000e+02 1.918762e-21 1.917253e-21 0.000000e+00
1.028000e+02 1.842927e-21 1.841399e-21 0.000000e+00
1.029000e+02 1.772562e-21 1.771009e-21 0.000000e+00
1.030000e+02 1.705785e-21 1.704202e-21 0.000000e+00
1.031000e+02 1.639248e-21 1.637629e-21 0.000000e+00
1.032000e+02 1.571551e-21 1.569892e-21 0.000000e+00
1.033000e+02 1.490886e-21 1.489181e-21 0.000000e+00
1.034000e+02 1.418632e-21 1.416874e-21 0.000000e+00
1.035000e+02 1.370053e-21 1.368227e-21 0.000000e+00
1.036000e+02 1.324505e-21 1.322599e-21 0.000000e+00
1.037000e+02 1.282734e-21 1.280736e-21 0.000000e+00
1.038000e+02 1.245378e-21 1.243270e-21 0.000000e+00
1.039000e+02 1.202196e-21 1.199961e-21 0.000000e+00
1.040000e+02 1.112338e-21 1.109960e-21 0.000000e+00
1.041000e+02 1.007964e-21 1.005430e-21 0.000000e+00
1.042000e+02 9.519585e-22 9.492202e-22 0.000000e+00
1.043000e+02 9.257181e-22 9.226899e-22 0.000000e+00
1.044000e+02 9.080355e-22 9.046178e-22 0.000000e+00
1.045000e+02 8.953650e-22 8.914094e-22 0.000000e+00
1.046000e+02 8.887833e-22 8.840337e-22 0.000000e+00
1.047000e+02 8.962845e-22 8.902410e-22 0.000000e+00
1.048000e+02 9.390506e-22 9.305513e-22 0.000000e+00
1.049000e+02 1.081608e-21 1.067015e-21 0.000000e+00
1.050000e+02 1.879858e-21 1.834409e-21 0.000000e+00
1.051000e+02 1.582598e-17 1.527209e-17 0.000000e+00
1.052000e+02 1.652609e-17 1.594769e-17 0.000000e+00
1.053000e+02 7.020103e-19 6.774552e-19 0.000000e+00
1.054000e+02 1.023436e-21 1.001792e-21 0.000000e+00
1.055000e+02 7.502754e-22 7.369017e-22 0.000000e+00
1.056000e+02 6.314719e-22 6.198792e-22 0.000000e+00
1.057000e+02 5.512631e-22 5.392554e-22 0.000000e+00
1.058000e+02 5.158574e-22 5.017357e-22 0.000000e+00
1.059000e+02 5.054342e-22 4.866105e-22 0.000000e+00
1.060000e+02 5.145905e-22 4.846005e-22 0.000000e+00
1.061000e+02 5.936644e-22 5.231727e-22 0.000000e+00
1.062000e+02 6.927563e-18 3.882392e-18 0.000000e+00
1.063000e+02 1.407271e-17 7.886531e-18 0.000000e+00
1.064000e+02 7.145827e-18 4.004700e-18 0.000000e+00
1.065000e+02 5.964850e-22 5.091273e-22 0.000000e+00
1.066000e+02 4.854768e-22 4.453085e-22 0.000000e+00
1.067000e+02 4.656862e-22 4.342879e-22 0.000000e+00
1.068000e+02 4.670261e-22 4.358923e-22 0.000000e+00
1.069000e+02 4.778000e-22 4.422403e-22 0.000000e+00
1.070000e+02 5.113965e-22 4.664093e-22 0.000000e+00
1.071000e+02 5.906125e-22 5.280598e-22 0.000000e+00
1.072000e+02 7.540329e-22 6.567181e-22 0.000000e+00
1.073000e+02 1.146913e-21 9.672459e-22 0.000000e+00
1.074000e+02 2.616470e-21 2.134116e-21 0.000000e+00
1.075000e+02 1.073489e-16 8.536386e-17 0.000000e+00
1.076000e+02 3.268137e-16 2.598823e-16 0.000000e+00
1.077000e+02 2.194689e-16 1.745217e-16 0.000000e+00
1.078000e+02 2.806946e-21 2.281009e-21 0.000000e+00
1.079000e+02 1.147579e-21 9.603496e-22 0.000000e+00
1.080000e+02 1.292029e-17 3.710068e-22 0.000000e+00
1.081000e+02 2.478244e-17 6.224174e-23 0.000000e+00
1.082000e+02 2.887598e-17 0.000000e+00 0.000000e+00
1.083000e+02 3.989186e-17 0.000000e+00 0.000000e+00
1.084000e+02 6.047812e-17 0.000000e+00 0.000000e+00
1.085000e+02 1.073719e-16 0.000000e+00 0.000000e+00
1.086000e+02 1.452818e-16 0.000000e+00 0.000000e+00
1.087000e+02 1.958539e-16 0.000000e+00 0.000000e+00
1.088000e+02 1.860392e-16 0.000000e+00 0.000000e+00
1.089000e+02 1.466928e-16 0.000000e+00 0.000000e+00
1.090000e+02 9.977025e-17 0.000000e+00 0.000000e+00
1.091000e+02 6.777960e-17 0.000000e+00 0.000000e+00
1.092000e+02 4.486442e-17 0.000000e+00 0.000000e+00
1.093000e+02 2.603850e-17 0.000000e+00 0.000000e+00
1.094000e+02 1.413701e-17 0.000000e+00 0.000000e+00
1.095000e+02 8.227647e-18 0.000000e+00 0.000000e+00
1.096000e+02 5.761588e-18 0.000000e+00 0.000000e+00
1.097000e+02 3.214633e-18 0.000000e+00 0.000000e+00
1.098000e+02 2.148696e-18 0.000000e+00 0.000000e+00
1.099000e+02 1.695773e-18 0.000000e+00 0.000000e+00
1.100000e+02 1.250285e-18 0.000000e+00 0.000000e+00
1.101000e+02 6.161560e-19 0.000000e+00 0.000000e+00
1.102000e+02 3.718685e-19 0.000000e+00 0.000000e+00
1.103000e+02 2.927568e-19 0.000000e+00 0.000000e+00
1.104000e+02 1.866229e-19 0.000000e+00 0.000000e+00
1.105000e+02 3.598397e-20 0.000000e+00 0.000000e+00
1.106000e+02 4.833241e-20 0.000000e+00 0.000000e+00
1.107000e+02 6.069364e-20 0.000000e+00 0.000000e+00
1.108000e+02 7.297237e-20 0.000000e+00 0.000000e+00
1.109000e+02 8.523389e-20 0.000000e+00 0.000000e+00
1.110000e+02 9.753401e-20 0.000000e+00 0.000000e+00
1.111000e+02 1.097155e-19 0.000000e+00 0.000000e+00
1.112000e+02 1.219118e-19 0.000000e+00 0.000000e+00
1.113000e+02 1.340790e-19 0.000000e+00 0.000000e+00
1.114000e+02 1.462071e-19 0.000000e+00 0.000000e+00
1.115000e+02 1.583556e-19 0.000000e+00 0.000000e+00
1.116000e+02 1.705144e-19 0.000000e+00 0.000000e+00
1.117000e+02 1.826077e-19 0.000000e+00 0.000000e+00
1.118000e+02 1.766837e-19 0.000000e+00 0.000000e+00
1.119000e+02 9.872272e-20 0.000000e+00 0.000000e+00
1.120000e+02 3.049126e-19 0.000000e+00 0.000000e+00
1.121000e+02 5.159297e-19 0.000000e+00 0.000000e+00
1.122000e+02 8.321057e-19 0.000000e+00 0.000000e+00
1.123000e+02 1.361083e-18 0.000000e+00 0.000000e+00
1.124000e+02 1.557596e-18 0.000000e+00 0.000000e+00
1.125000e+02 1.277287e-18 0.000000e+00 0.000000e+00
1.126000e+02 4.370086e-19 0.000000e+00 0.000000e+00
1.127000e+02 2.574791e-21 0.000000e+00 0.000000e+00
1.128000e+02 1.124069e-20 0.000000e+00 0.000000e+00
1.129000e+02 1.835389e-19 0.000000e+00 0.000000e+00
1.130000e+02 3.378779e-19 0.000000e+00 0.000000e+00
1.131000e+02 3.496862e-19 0.000000e+00 0.000000e+00
1.132000e+02 3.614723e-19 0.000000e+00 0.000000e+00
1.133000e+02 3.732690e-19 0.000000e+00 0.000000e+00
1.134000e+02 3.850312e-19 0.000000e+00 0.000000e+00
1.135000e+02 3.967553e-19 0.000000e+00 0.000000e+00
1.136000e+02 4.039054e-19 0.000000e+00 0.000000e+00
1.137000e+02 1.994112e-19 0.000000e+00 0.000000e+00
1.138000e+02 1.276844e-19 0.000000e+00 0.000000e+00
1.139000e+02 2.234236e-19 0.000000e+00 0.000000e+00
1.140000e+02 4.349601e-19 0.000000e+00 0.000000e+00
1.141000e+02 2.070620e-19 0.000000e+00 0.000000e+00
1.142000e+02 1.390550e-19 0.000000e+00 0.000000e+00
1.143000e+02 3.746500e-19 0.000000e+00 0.000000e+00
1.144000e+02 1.019588e-18 0.000000e+00 0.000000e+00
1.145000e+02 2.197546e-18 0.000000e+00 0.000000e+00
1.146000e+02 3.718312e-18 0.000000e+00 0.000000e+00
1.147000e+02 5.647581e-18 0.000000e+00 0.000000e+00
1.148000e+02 9.064783e-18 0.000000e+00 0.000000e+00
1.149000e+02 1.182574e-17 0.000000e+00 0.000000e+00
1.150000e+02 1.235198e-17 0.000000e+00 0.000000e+00
1.151000e+02 1.146796e-17 0.000000e+00 0.000000e+00
1.152000e+02 7.821552e-18 0.000000e+00 0.000000e+00
1.153000e+02 5.832588e-18 0.000000e+00 0.000000e+00
1.154000e+02 3.510102e-18 0.000000e+00 0.000000e+00
1.155000e+02 1.598567e-18 0.000000e+00 0.000000e+00
1.156000e+02 1.028407e-18 0.000000e+00 0.000000e+00
1.157000e+02 5.260810e-19 0.000000e+00 0.000000e+00
1.158000e+02 3.048182e-19 0.000000e+00 0.000000e+00
1.159000e+02 1.583829e-19 0.000000e+00 0.000000e+00
1.160000e+02 1.405573e-19 0.000000e+00 0.000000e+00
1.161000e+02 3.831483e-19 0.000000e+00 0.000000e+00
1.162000e+02 4.013668e-19 0.000000e+00 0.000000e+00
1.163000e+02 4.125504e-19 0.000000e+00 0.000000e+00
1.164000e+02 4.236891e-19 0.000000e+00 0.000000e+00
1.165000e+02 4.347690e-19 0.000000e+00 0.000000e+00
1.166000e+02 4.458883e-19 0.000000e+00 0.000000e+00
1.167000e+02 4.569962e-19 0.000000e+00 0.000000e+00
1.168000e+02 4.680202e-19 0.000000e+00 0.000000e+00
1.169000e+02 3.056421e-19 0.000000e+00 0.000000e+00
1.170000e+02 2.832095e-19 0.000000e+00 0.000000e+00
1.171000e+02 5.011020e-19 0.000000e+00 0.000000e+00
1.172000e+02 5.120485e-19 0.000000e+00 0.000000e+00
1.173000e+02 5.230058e-19 0.000000e+00 0.000000e+00
1.174000e+02 4.768288e-19 0.000000e+00 0.000000e+00
1.175000e+02 3.380309e-19 0.000000e+00 0.000000e+00
1.176000e+02 2.123941e-19 0.000000e+00 0.000000e+00
1.177000e+02 2.627091e-19 0.000000e+00 0.000000e+00
1.178000e+02 2.288417e-19 0.000000e+00 0.000000e+00
1.179000e+02 1.164852e-19 0.000000e+00 0.000000e+00
1.180000e+02 1.646458e-19 0.000000e+00 0.000000e+00
1.181000e+02 6.435560e-20 0.000000e+00 0.000000e+00
1.182000e+02 1.239508e-20 0.000000e+00 0.000000e+00
1.183000e+02 5.647473e-20 0.000000e+00 0.000000e+00
1.184000e+02 1.034384e-19 0.000000e+00 0.000000e+00
1.185000e+02 6.902863e-20 0.000000e+00 0.000000e+00
1.186000e+02 3.461888e-20 0.000000e+00 0.000000e+00
1.187000e+02 5.584168e-21 0.000000e+00 0.000000e+00
1.188000e+02 6.479617e-21 0.000000e+00 0.000000e+00
1.189000e+02 7.375066e-21 0.000000e+00 0.000000e+00
1.190000e+02 8.268377e-21 0.000000e+00 0.000000e+00
1.191000e+02 9.159900e-21 0.000000e+00 0.000000e+00
1.192000e+02 1.005142e-20 0.000000e+00 0.000000e+00
1.193000e+02 1.094056e-20 0.000000e+00 0.000000e+00
1.194000e+02 1.182951e-20 0.000000e+00 0.000000e+00
1.195000e+02 1.298655e-20 0.000000e+00 0.000000e+00
1.196000e+02 4.866578e-20 0.000000e+00 0.000000e+00
1.197000e+02 8.434501e-20 0.000000e+00 0.000000e+00
1.198000e+02 1.145264e-19 0.000000e+00 0.000000e+00
1.199000e+02 7.699188e-20 0.000000e+00 0.000000e+00
1.200000e+02 3.945733e-20 0.000000e+00 0.000000e+00
1.201000e+02 1.800759e-20 0.000000e+00 0.000000e+00
1.202000e+02 1.888396e-20 0.000000e+00 0.000000e+00
1.203000e+02 1.976034e-20 0.000000e+00 0.000000e+00
1.204000e+02 3.636580e-20 0.000000e+00 0.000000e+00
1.205000e+02 7.153926e-20 0.000000e+00 0.000000e+00
1.206000e+02 1.067127e-19 0.000000e+00 0.000000e+00
1.207000e+02 1.252878e-19 0.000000e+00 0.000000e+00
1.208000e+02 1.261555e-19 0.000000e+00 0.000000e+00
1.209000e+02 1.270232e-19 0.000000e+00 0.000000e+00
1.210000e+02 1.111644e-19 0.000000e+00 0.000000e+00
1.211000e+02 7.819457e-20 0.000000e+00 0.000000e+00
1.212000e+02 4.522472e-20 0.000000e+00 0.000000e+00
1.213000e+02 4.458488e-20 0.000000e+00 0.000000e+00
1.214000e+02 7.923841e-20 0.000000e+00 0.000000e+00
1.215000e+02 1.138919e-19 0.000000e+00 0.000000e+00
1.216000e+02 1.330416e-19 0.000000e+00 0.000000e+00
1.217000e+02 1.338953e-19 0.000000e+00 0.000000e+00
1.218000e+02 1.347490e-19 0.000000e+00 0.000000e+00
1.219000e+02 1.113790e-19 0.000000e+00 0.000000e+00
1.220000e+02 7.875451e-20 0.000000e+00 0.000000e+00
1.221000e+02 4.613007e-20 0.000000e+00 0.000000e+00
1.222000e+02 3.611258e-20 0.000000e+00 0.000000e+00
1.223000e+02 3.695943e-20 0.000000e+00 0.000000e+00
1.224000e+02 3.780629e-20 0.000000e+00 0.000000e+00
1.225000e+02 3.865053e-20 0.000000e+00 0.000000e+00
1.226000e+02 3.949312e-20 0.000000e+00 0.000000e+00
1.227000e+02 4.033571e-20 0.000000e+00 0.000000e+00
1.228000e+02 4.117428e-20 0.000000e+00 0.000000e+00
1.229000e+02 4.200934e-20 0.000000e+00 0.000000e+00
1.230000e+02 4.284441e-20 0.000000e+00 0.000000e+00
1.231000e+02 5.927362e-20 0.000000e+00 0.000000e+00
1.232000e+02 9.667009e-20 0.000000e+00 0.000000e+00
1.233000e+02 1.340666e-19 0.000000e+00 0.000000e+00
1.234000e+02 1.275479e-19 0.000000e+00 0.000000e+00
1.235000e+02 9.584285e-20 0.000000e+00 0.000000e+00
1.236000e+02 6.413777e-20 0.000000e+00 0.000000e+00
1.237000e+02 4.866388e-20 0.000000e+00 0.000000e+00
1.238000e+02 4.948875e-20 0.000000e+00 0.000000e+00
1.239000e+02 5.031363e-20 0.000000e+00 0.000000e+00
1.240000e+02 5.113728e-20 0.000000e+00 0.000000e+00
1.241000e+02 5.196032e-20 0.000000e+00 0.000000e+00
1.242000e+02 5.278337e-20 0.000000e+00 0.000000e+00
1.243000e+02 5.205612e-20 0.000000e+00 0.000000e+00
1.244000e+02 4.987771e-20 0.000000e+00 0.000000e+00
1.245000e+02 4.769929e-20 0.000000e+00 0.000000e+00
1.246000e+02 4.598616e-20 0.000000e+00 0.000000e+00
1.247000e+02 4.517278e-20 0.000000e+00 0.000000e+00
1.248000e+02 4.435940e-20 0.000000e+00 0.000000e+00
1.249000e+02 4.448650e-20 0.000000e+00 0.000000e+00
1.250000e+02 4.988346e-20 0.000000e+00 0.000000e+00
1.251000e+02 5.528042e-20 0.000000e+00 0.000000e+00
1.252000e+02 6.067738e-20 0.000000e+00 0.000000e+00
1.253000e+02 6.172638e-20 0.000000e+00 0.000000e+00
1.254000e+02 6.253160e-20 0.000000e+00 0.000000e+00
1.255000e+02 6.290190e-20 0.000000e+00 0.000000e+00
1.256000e+02 5.452092e-20 0.000000e+00 0.000000e+00
1.257000e+02 4.613994e-20 0.000000e+00 0.000000e+00
1.258000e+02 3.775896e-20 0.000000e+00 0.000000e+00
1.259000e+02 6.080577e-20 0.000000e+00 0.000000e+00
1.260000e+02 9.134249e-20 0.000000e+00 0.000000e+00
1.261000e+02 1.218792e-19 0.000000e+00 0.000000e+00
1.262000e+02 1.523289e-19 0.000000e+00 0.000000e+00
1.263000e+02 1.827076e-19 0.000000e+00 0.000000e+00
1.264000e+02 2.130863e-19 0.000000e+00 0.000000e+00
1.265000e+02 2.156493e-19 0.000000e+00 0.000000e+00
1.266000e+02 1.457910e-19 0.000000e+00 0.000000e+00
1.267000e+02 7.593261e-20 0.000000e+00 0.000000e+00
1.268000e+02 3.325681e-20 0.000000e+00 0.000000e+00
1.269000e+02 4.761357e-20 0.000000e+00 0.000000e+00
1.270000e+02 6.197033e-20 0.000000e+00 0.000000e+00
1.271000e+02 7.602754e-20 0.000000e+00 0.000000e+00
1.272000e+02 7.680879e-20 0.000000e+00 0.000000e+00
1.273000e+02 7.759005e-20 0.000000e+00 0.000000e+00
1.274000e+02 7.837130e-20 0.000000e+00 0.000000e+00
1.275000e+02 8.789090e-20 0.000000e+00 0.000000e+00
1.276000e+02 1.011287e-19 0.000000e+00 0.000000e+00
1.277000e+02 1.143666e-19 0.000000e+00 0.000000e+00
1.278000e+02 1.586984e-19 0.000000e+00 0.000000e+00
1.279000e+02 2.590432e-19 0.000000e+00 0.000000e+00
1.280000e+02 3.593880e-19 0.000000e+00 0.000000e+00
1.281000e+02 4.187368e-19 0.000000e+00 0.000000e+00
1.282000e+02 3.946934e-19 0.000000e+00 0.000000e+00
1.283000e+02 3.706500e-19 0.000000e+00 0.000000e+00
1.284000e+02 3.466066e-19 0.000000e+00 0.000000e+00
1.285000e+02 3.225632e-19 0.000000e+00 0.000000e+00
1.286000e+02 2.920876e-19 0.000000e+00 0.000000e+00
1.287000e+02 2.612401e-19 0.000000e+00 0.000000e+00
1.288000e+02 2.303926e-19 0.000000e+00 0.000000e+00
1.289000e+02 1.793525e-19 0.000000e+00 0.000000e+00
1.290000e+02 1.120166e-19 0.000000e+00 0.000000e+00
1.291000e+02 4.468057e-20 0.000000e+00 0.000000e+00
1.292000e+02 2.595924e-20 0.000000e+00 0.000000e+00
1.293000e+02 5.824541e-20 0.000000e+00 0.000000e+00
1.294000e+02 9.053157e-20 0.000000e+00 0.000000e+00
1.295000e+02 1.489858e-19 0.000000e+00 0.000000e+00
1.296000e+02 2.467160e-19 0.000000e+00 0.000000e+00
1.297000e+02 3.444462e-19 0.000000e+00 0.000000e+00
1.298000e+02 5.108823e-19 0.000000e+00 0.000000e+00
1.299000e+02 8.443266e-19 0.000000e+00 0.000000e+00
1.300000e+02 1.177771e-18 0.000000e+00 0.000000e+00
1.301000e+02 1.413650e-18 0.000000e+00 0.000000e+00
1.302000e+02 1.506323e-18 0.000000e+00 0.000000e+00
1.303000e+02 1.446806e-18 0.000000e+00 0.000000e+00
1.304000e+02 1.271461e-18 0.000000e+00 0.000000e+00
1.305000e+02 1.050272e-18 0.000000e+00 0.000000e+00
1.306000e+02 8.290832e-19 0.000000e+00 0.000000e+00
1.307000e+02 6.501776e-19 0.000000e+00 0.000000e+00
1.308000e+02 4.740126e-19 0.000000e+00 0.000000e+00
1.309000e+02 2.978476e-19 0.000000e+00 0.000000e+00
1.310000e+02 2.004615e-19 0.000000e+00 0.000000e+00
1.311000e+02 1.997254e-19 0.000000e+00 0.000000e+00
1.312000e+02 1.989893e-19 0.000000e+00 0.000000e+00
1.313000e+02 1.982532e-19 0.000000e+00 0.000000e+00
1.314000e+02 2.859363e-19 0.000000e+00 0.000000e+00
1.315000e+02 3.809322e-19 0.000000e+00 0.000000e+00
1.316000e+02 4.759282e-19 0.000000e+00 0.000000e+00
1.317000e+02 7.953161e-19 0.000000e+00 0.000000e+00
1.318000e+02 1.199490e-18 0.000000e+00 0.000000e+00
1.319000e+02 1.647584e-18 0.000000e+00 0.000000e+00
1.320000e+02 2.265337e-18 0.000000e+00 0.000000e+00
1.321000e+02 2.817375e-18 0.000000e+00 0.000000e+00
1.322000e+02 3.266967e-18 0.000000e+00 0.000000e+00
1.323000e+02 3.314646e-18 0.000000e+00 0.000000e+00
1.324000e+02 3.068873e-18 0.000000e+00 0.000000e+00
1.325000e+02 2.796826e-18 0.000000e+00 0.000000e+00
1.326000e+02 2.222558e-18 0.000000e+00 0.000000e+00
1.327000e+02 1.763773e-18 0.000000e+00 0.000000e+00
1.328000e+02 1.334471e-18 0.000000e+00 0.000000e+00
1.329000e+02 1.002053e-18 0.000000e+00 0.000000e+00
1.330000e+02 6.864939e-19 0.000000e+00 0.000000e+00
1.331000e+02 5.650440e-19 0.000000e+00 0.000000e+00
1.332000e+02 4.435941e-19 0.000000e+00 0.000000e+00
1.333000e+02 3.878787e-19 0.000000e+00 0.000000e+00
1.334000e+02 3.871673e-19 0.000000e+00 0.000000e+00
1.335000e+02 4.689380e-19 0.000000e+00 0.000000e+00
1.336000e+02 6.992014e-19 0.000000e+00 0.000000e+00
1.337000e+02 9.428709e-19 0.000000e+00 0.000000e+00
1.338000e+02 1.263616e-18 0.000000e+00 0.000000e+00
1.339000e+02 1.584362e-18 0.000000e+00 0.000000e+00
